date_stamp;sku;quantity_sold
2022-01-17;10165;1.0
2022-01-17;10220;4.0
2022-01-17;10218;1.0
2022-01-17;10219;1.0
2022-01-17;10211;10.0
2022-01-17;10213;5.0
2022-01-17;10164;1.0
2022-01-17;10100;8.0
2022-01-17;10108;2.0
2022-01-17;10140;18.0
2022-01-17;10119;37.0
2022-01-17;10169;1.0
2022-01-17;10190;1.0
2022-01-17;10151;2.0
2022-01-17;10133;5.0
2022-01-17;10109;5.0
2022-01-17;10212;5.0
2022-01-17;10175;3.0
2022-01-17;10124;2.0
2022-01-17;10177;4.0
2022-01-17;10150;9.0
2022-01-18;10149;2.0
2022-01-18;10110;1.0
2022-01-18;10193;2.0
2022-01-18;10145;7.0
2022-01-18;10182;3.0
2022-01-18;10112;1.0
2022-01-18;10217;2.0
2022-01-18;10172;1.0
2022-01-18;10191;1.0
2022-01-18;10126;7.0
2022-01-18;10167;6.0
2022-01-18;10156;1.0
2022-01-18;10180;1.0
2022-01-18;10129;3.0
2022-01-18;10157;3.0
2022-01-18;10144;1.0
2022-01-18;10143;1.0
2022-01-18;10199;2.0
2022-01-18;10204;3.0
2022-01-18;10127;3.0
2022-01-18;10188;5.0
2022-01-18;10101;3.0
2022-01-18;10102;7.0
2022-01-18;10106;5.0
2022-01-18;10113;2.0
2022-01-18;10206;1.0
2022-01-18;10135;3.0
2022-01-18;10117;5.0
2022-01-18;10136;1.0
2022-01-18;10118;3.0
2022-01-18;10104;11.0
2022-01-18;10105;1.0
2022-01-18;10168;1.0
2022-01-18;10152;1.0
2022-01-18;10173;3.0
2022-01-18;10189;13.0
2022-01-18;10132;2.0
2022-01-18;10158;1.0
2022-01-18;10116;1.0
2022-01-18;10103;2.0
2022-01-18;10174;3.0
2022-01-18;10220;5.0
2022-01-18;10219;4.0
2022-01-18;10213;1.0
2022-01-18;10100;7.0
2022-01-18;10107;4.0
2022-01-18;10140;6.0
2022-01-18;10119;64.0
2022-01-18;10190;3.0
2022-01-18;10151;11.0
2022-01-18;10133;2.0
2022-01-18;10109;7.0
2022-01-18;10212;6.0
2022-01-18;10175;4.0
2022-01-18;10124;1.0
2022-01-18;10150;4.0
2022-01-19;10110;4.0
2022-01-19;10193;1.0
2022-01-19;10112;1.0
2022-01-19;10166;4.0
2022-01-19;10191;1.0
2022-01-19;10126;8.0
2022-01-19;10156;3.0
2022-01-19;10179;5.0
2022-01-19;10141;1.0
2022-01-19;10129;2.0
2022-01-19;10192;1.0
2022-01-19;10157;1.0
2022-01-19;10161;2.0
2022-01-19;10144;2.0
2022-01-19;10130;1.0
2022-01-19;10153;1.0
2022-01-19;10134;2.0
2022-01-19;10127;1.0
2022-01-19;10188;1.0
2022-01-19;10160;2.0
2022-01-19;10101;1.0
2022-01-19;10102;7.0
2022-01-19;10106;8.0
2022-01-19;10113;10.0
2022-01-19;10135;3.0
2022-01-19;10117;11.0
2022-01-19;10136;5.0
2022-01-19;10118;3.0
2022-01-19;10104;7.0
2022-01-19;10146;4.0
2022-01-19;10152;1.0
2022-01-19;10186;2.0
2022-01-19;10173;1.0
2022-01-19;10189;7.0
2022-01-19;10122;3.0
2022-01-19;10132;1.0
2022-01-19;10158;1.0
2022-01-19;10131;3.0
2022-01-19;10198;1.0
2022-01-19;10197;1.0
2022-01-19;10155;3.0
2022-01-19;10201;1.0
2022-01-19;10202;1.0
2022-01-19;10116;1.0
2022-01-19;10103;1.0
2022-01-19;10165;2.0
2022-01-19;10211;8.0
2022-01-19;10100;14.0
2022-01-19;10108;1.0
2022-01-19;10107;6.0
2022-01-19;10140;3.0
2022-01-19;10170;4.0
2022-01-19;10119;54.0
2022-01-19;10190;1.0
2022-01-19;10151;7.0
2022-01-19;10133;8.0
2022-01-19;10120;1.0
2022-01-19;10109;2.0
2022-01-19;10212;5.0
2022-01-19;10175;5.0
2022-01-19;10150;2.0
2022-01-19;10171;6.0
2022-01-20;10149;2.0
2022-01-20;10110;6.0
2022-01-20;10145;4.0
2022-01-20;10112;1.0
2022-01-20;10166;1.0
2022-01-20;10210;1.0
2022-01-20;10194;1.0
2022-01-20;10191;2.0
2022-01-20;10126;10.0
2022-01-20;10167;3.0
2022-01-20;10129;3.0
2022-01-20;10195;2.0
2022-01-20;10157;3.0
2022-01-20;10161;3.0
2022-01-20;10144;4.0
2022-01-20;10143;2.0
2022-01-20;10199;1.0
2022-01-20;10200;1.0
2022-01-20;10162;4.0
2022-01-20;10127;2.0
2022-01-20;10188;5.0
2022-01-20;10114;2.0
2022-01-20;10160;5.0
2022-01-20;10101;8.0
2022-01-20;10102;4.0
2022-01-20;10106;12.0
2022-01-20;10113;4.0
2022-01-20;10135;6.0
2022-01-20;10117;10.0
2022-01-20;10136;2.0
2022-01-20;10118;4.0
2022-01-20;10104;11.0
2022-01-20;10168;3.0
2022-01-20;10186;1.0
2022-01-20;10173;4.0
2022-01-20;10189;18.0
2022-01-20;10132;1.0
2022-01-20;10116;2.0
2022-01-20;10103;2.0
2022-01-20;10174;1.0
2022-01-20;10220;3.0
2022-01-20;10211;11.0
2022-01-20;10209;2.0
2022-01-20;10213;2.0
2022-01-20;10100;20.0
2022-01-20;10107;11.0
2022-01-20;10140;5.0
2022-01-20;10170;1.0
2022-01-20;10119;54.0
2022-01-20;10169;1.0
2022-01-20;10190;5.0
2022-01-20;10151;7.0
2022-01-20;10133;6.0
2022-01-20;10120;3.0
2022-01-20;10109;8.0
2022-01-20;10178;3.0
2022-01-20;10212;4.0
2022-01-20;10175;6.0
2022-01-20;10150;2.0
2022-01-21;10110;6.0
2022-01-21;10193;2.0
2022-01-21;10145;1.0
2022-01-21;10182;1.0
2022-01-21;10112;10.0
2022-01-21;10194;2.0
2022-01-21;10191;2.0
2022-01-21;10126;11.0
2022-01-21;10167;3.0
2022-01-21;10156;2.0
2022-01-21;10179;1.0
2022-01-21;10180;3.0
2022-01-21;10129;4.0
2022-01-21;10195;1.0
2022-01-21;10157;2.0
2022-01-21;10161;4.0
2022-01-21;10143;1.0
2022-01-21;10123;3.0
2022-01-21;10127;6.0
2022-01-21;10188;6.0
2022-01-21;10101;2.0
2022-01-21;10102;5.0
2022-01-21;10106;19.0
2022-01-21;10113;8.0
2022-01-21;10111;1.0
2022-01-21;10135;8.0
2022-01-21;10117;11.0
2022-01-21;10136;2.0
2022-01-21;10118;3.0
2022-01-21;10104;11.0
2022-01-21;10168;3.0
2022-01-21;10152;2.0
2022-01-21;10186;11.0
2022-01-21;10173;1.0
2022-01-21;10189;11.0
2022-01-21;10132;1.0
2022-01-21;10158;1.0
2022-01-21;10131;2.0
2022-01-21;10116;2.0
2022-01-21;10103;1.0
2022-01-21;10220;6.0
2022-01-21;10211;2.0
2022-01-21;10100;11.0
2022-01-21;10107;10.0
2022-01-21;10140;11.0
2022-01-21;10170;2.0
2022-01-21;10119;59.0
2022-01-21;10169;2.0
2022-01-21;10190;2.0
2022-01-21;10151;16.0
2022-01-21;10133;2.0
2022-01-21;10120;5.0
2022-01-21;10109;1.0
2022-01-21;10212;5.0
2022-01-21;10175;2.0
2022-01-21;10216;4.0
2022-01-21;10177;3.0
2022-01-21;10150;6.0
2022-01-22;10149;1.0
2022-01-22;10110;14.0
2022-01-22;10193;1.0
2022-01-22;10182;1.0
2022-01-22;10112;1.0
2022-01-22;10166;1.0
2022-01-22;10194;1.0
2022-01-22;10172;5.0
2022-01-22;10191;3.0
2022-01-22;10126;28.0
2022-01-22;10167;6.0
2022-01-22;10156;4.0
2022-01-22;10179;2.0
2022-01-22;10180;8.0
2022-01-22;10129;5.0
2022-01-22;10192;2.0
2022-01-22;10128;1.0
2022-01-22;10157;7.0
2022-01-22;10144;4.0
2022-01-22;10143;5.0
2022-01-22;10123;2.0
2022-01-22;10130;1.0
2022-01-22;10153;1.0
2022-01-22;10154;1.0
2022-01-22;10203;4.0
2022-01-22;10207;1.0
2022-01-22;10127;5.0
2022-01-22;10188;7.0
2022-01-22;10114;2.0
2022-01-22;10160;5.0
2022-01-22;10101;9.0
2022-01-22;10102;5.0
2022-01-22;10106;25.0
2022-01-22;10113;14.0
2022-01-22;10135;9.0
2022-01-22;10117;15.0
2022-01-22;10136;1.0
2022-01-22;10118;7.0
2022-01-22;10104;6.0
2022-01-22;10105;1.0
2022-01-22;10168;6.0
2022-01-22;10146;4.0
2022-01-22;10152;1.0
2022-01-22;10186;7.0
2022-01-22;10173;5.0
2022-01-22;10189;45.0
2022-01-22;10122;5.0
2022-01-22;10132;3.0
2022-01-22;10158;1.0
2022-01-22;10131;1.0
2022-01-22;10198;1.0
2022-01-22;10202;2.0
2022-01-22;10116;5.0
2022-01-22;10103;4.0
2022-01-22;10174;2.0
2022-01-22;10220;2.0
2022-01-22;10218;1.0
2022-01-22;10219;1.0
2022-01-22;10211;12.0
2022-01-22;10213;5.0
2022-01-22;10100;44.0
2022-01-22;10108;3.0
2022-01-22;10107;100.0
2022-01-22;10140;28.0
2022-01-22;10170;3.0
2022-01-22;10119;100.0
2022-01-22;10169;1.0
2022-01-22;10190;11.0
2022-01-22;10151;6.0
2022-01-22;10133;13.0
2022-01-22;10120;7.0
2022-01-22;10109;4.0
2022-01-22;10178;3.0
2022-01-22;10212;10.0
2022-01-22;10175;3.0
2022-01-22;10124;3.0
2022-01-22;10177;5.0
2022-01-22;10150;13.0
2022-01-22;10171;1.0
2022-01-23;10110;6.0
2022-01-23;10193;2.0
2022-01-23;10182;1.0
2022-01-23;10112;3.0
2022-01-23;10172;2.0
2022-01-23;10191;2.0
2022-01-23;10126;17.0
2022-01-23;10167;5.0
2022-01-23;10156;5.0
2022-01-23;10179;1.0
2022-01-23;10180;3.0
2022-01-23;10129;4.0
2022-01-23;10195;1.0
2022-01-23;10157;1.0
2022-01-23;10161;3.0
2022-01-23;10144;1.0
2022-01-23;10123;1.0
2022-01-23;10199;2.0
2022-01-23;10200;1.0
2022-01-23;10162;4.0
2022-01-23;10134;2.0
2022-01-23;10208;5.0
2022-01-23;10207;1.0
2022-01-23;10214;4.0
2022-01-23;10127;2.0
2022-01-23;10139;2.0
2022-01-23;10188;3.0
2022-01-23;10160;2.0
2022-01-23;10101;2.0
2022-01-23;10102;6.0
2022-01-23;10106;11.0
2022-01-23;10113;6.0
2022-01-23;10117;2.0
2022-01-23;10104;3.0
2022-01-23;10186;10.0
2022-01-23;10185;1.0
2022-01-23;10142;2.0
2022-01-23;10173;1.0
2022-01-23;10189;15.0
2022-01-23;10122;1.0
2022-01-23;10132;1.0
2022-01-23;10158;2.0
2022-01-23;10131;3.0
2022-01-23;10197;5.0
2022-01-23;10155;1.0
2022-01-23;10116;4.0
2022-01-23;10115;1.0
2022-01-23;10174;1.0
2022-01-23;10220;2.0
2022-01-23;10211;21.0
2022-01-23;10100;15.0
2022-01-23;10108;2.0
2022-01-23;10107;60.0
2022-01-23;10140;9.0
2022-01-23;10119;12.0
2022-01-23;10169;1.0
2022-01-23;10190;4.0
2022-01-23;10151;2.0
2022-01-23;10133;5.0
2022-01-23;10120;6.0
2022-01-23;10109;1.0
2022-01-23;10178;4.0
2022-01-23;10212;5.0
2022-01-23;10175;3.0
2022-01-23;10216;2.0
2022-01-23;10124;4.0
2022-01-23;10177;2.0
2022-01-23;10150;8.0
2022-01-23;10171;2.0
2022-01-24;10110;3.0
2022-01-24;10182;1.0
2022-01-24;10166;2.0
2022-01-24;10126;10.0
2022-01-24;10179;2.0
2022-01-24;10181;1.0
2022-01-24;10180;1.0
2022-01-24;10129;8.0
2022-01-24;10161;4.0
2022-01-24;10144;1.0
2022-01-24;10143;1.0
2022-01-24;10125;1.0
2022-01-24;10207;1.0
2022-01-24;10127;2.0
2022-01-24;10188;2.0
2022-01-24;10160;1.0
2022-01-24;10101;1.0
2022-01-24;10102;3.0
2022-01-24;10106;7.0
2022-01-24;10113;4.0
2022-01-24;10135;1.0
2022-01-24;10136;1.0
2022-01-24;10118;1.0
2022-01-24;10104;4.0
2022-01-24;10105;1.0
2022-01-24;10186;1.0
2022-01-24;10185;1.0
2022-01-24;10173;3.0
2022-01-24;10189;7.0
2022-01-24;10132;4.0
2022-01-24;10131;1.0
2022-01-24;10197;1.0
2022-01-24;10155;1.0
2022-01-24;10116;1.0
2022-01-24;10220;1.0
2022-01-24;10211;5.0
2022-01-24;10213;1.0
2022-01-24;10100;10.0
2022-01-24;10108;2.0
2022-01-24;10107;103.0
2022-01-24;10140;31.0
2022-01-24;10170;4.0
2022-01-24;10119;10.0
2022-01-24;10121;2.0
2022-01-24;10190;2.0
2022-01-24;10151;2.0
2022-01-24;10133;13.0
2022-01-24;10120;2.0
2022-01-24;10109;2.0
2022-01-24;10178;3.0
2022-01-24;10212;5.0
2022-01-24;10150;3.0
2022-01-24;10171;3.0
2022-01-25;10193;1.0
2022-01-25;10112;1.0
2022-01-25;10210;2.0
2022-01-25;10172;2.0
2022-01-25;10191;2.0
2022-01-25;10126;6.0
2022-01-25;10167;3.0
2022-01-25;10156;3.0
2022-01-25;10181;2.0
2022-01-25;10180;1.0
2022-01-25;10215;1.0
2022-01-25;10129;3.0
2022-01-25;10192;2.0
2022-01-25;10195;1.0
2022-01-25;10128;1.0
2022-01-25;10161;1.0
2022-01-25;10144;1.0
2022-01-25;10143;1.0
2022-01-25;10130;2.0
2022-01-25;10208;1.0
2022-01-25;10207;2.0
2022-01-25;10127;5.0
2022-01-25;10188;2.0
2022-01-25;10101;1.0
2022-01-25;10102;5.0
2022-01-25;10106;14.0
2022-01-25;10113;2.0
2022-01-25;10135;1.0
2022-01-25;10117;1.0
2022-01-25;10118;1.0
2022-01-25;10104;1.0
2022-01-25;10146;1.0
2022-01-25;10186;2.0
2022-01-25;10189;9.0
2022-01-25;10122;2.0
2022-01-25;10131;2.0
2022-01-25;10198;1.0
2022-01-25;10202;1.0
2022-01-25;10115;3.0
2022-01-25;10103;2.0
2022-01-25;10220;3.0
2022-01-25;10211;1.0
2022-01-25;10209;2.0
2022-01-25;10100;15.0
2022-01-25;10108;2.0
2022-01-25;10107;89.0
2022-01-25;10140;16.0
2022-01-25;10170;9.0
2022-01-25;10169;1.0
2022-01-25;10121;2.0
2022-01-25;10190;2.0
2022-01-25;10151;3.0
2022-01-25;10133;13.0
2022-01-25;10120;4.0
2022-01-25;10109;6.0
2022-01-25;10178;2.0
2022-01-25;10212;5.0
2022-01-25;10175;5.0
2022-01-25;10216;1.0
2022-01-25;10177;2.0
2022-01-25;10150;1.0
2022-01-25;10171;1.0
2022-01-26;10110;6.0
2022-01-26;10191;1.0
2022-01-26;10126;15.0
2022-01-26;10167;2.0
2022-01-26;10156;2.0
2022-01-26;10180;1.0
2022-01-26;10129;2.0
2022-01-26;10157;4.0
2022-01-26;10161;2.0
2022-01-26;10130;1.0
2022-01-26;10153;1.0
2022-01-26;10134;10.0
2022-01-26;10127;3.0
2022-01-26;10188;8.0
2022-01-26;10101;3.0
2022-01-26;10102;6.0
2022-01-26;10106;8.0
2022-01-26;10113;2.0
2022-01-26;10135;1.0
2022-01-26;10117;2.0
2022-01-26;10118;3.0
2022-01-26;10104;1.0
2022-01-26;10168;2.0
2022-01-26;10152;2.0
2022-01-26;10186;5.0
2022-01-26;10142;2.0
2022-01-26;10173;1.0
2022-01-26;10189;15.0
2022-01-26;10122;2.0
2022-01-26;10132;2.0
2022-01-26;10131;2.0
2022-01-26;10197;1.0
2022-01-26;10103;2.0
2022-01-26;10220;2.0
2022-01-26;10218;1.0
2022-01-26;10211;3.0
2022-01-26;10100;13.0
2022-01-26;10108;2.0
2022-01-26;10107;92.0
2022-01-26;10140;23.0
2022-01-26;10170;5.0
2022-01-26;10119;12.0
2022-01-26;10151;2.0
2022-01-26;10133;19.0
2022-01-26;10109;1.0
2022-01-26;10178;1.0
2022-01-26;10212;4.0
2022-01-26;10124;2.0
2022-01-26;10150;2.0
2022-01-26;10171;7.0
2022-01-27;10149;1.0
2022-01-27;10110;4.0
2022-01-27;10145;4.0
2022-01-27;10182;1.0
2022-01-27;10166;2.0
2022-01-27;10172;2.0
2022-01-27;10191;3.0
2022-01-27;10126;11.0
2022-01-27;10167;4.0
2022-01-27;10179;1.0
2022-01-27;10181;1.0
2022-01-27;10129;2.0
2022-01-27;10195;1.0
2022-01-27;10144;1.0
2022-01-27;10123;1.0
2022-01-27;10162;4.0
2022-01-27;10207;1.0
2022-01-27;10127;3.0
2022-01-27;10139;1.0
2022-01-27;10188;3.0
2022-01-27;10160;2.0
2022-01-27;10101;6.0
2022-01-27;10102;2.0
2022-01-27;10106;8.0
2022-01-27;10113;5.0
2022-01-27;10135;2.0
2022-01-27;10117;4.0
2022-01-27;10136;1.0
2022-01-27;10118;3.0
2022-01-27;10104;5.0
2022-01-27;10168;5.0
2022-01-27;10146;1.0
2022-01-27;10186;6.0
2022-01-27;10142;1.0
2022-01-27;10189;10.0
2022-01-27;10122;3.0
2022-01-27;10132;2.0
2022-01-27;10131;1.0
2022-01-27;10198;1.0
2022-01-27;10197;1.0
2022-01-27;10116;1.0
2022-01-27;10174;2.0
2022-01-27;10220;5.0
2022-01-27;10218;2.0
2022-01-27;10211;8.0
2022-01-27;10213;6.0
2022-01-27;10100;2.0
2022-01-27;10108;2.0
2022-01-27;10107;90.0
2022-01-27;10140;28.0
2022-01-27;10170;8.0
2022-01-27;10119;9.0
2022-01-27;10190;1.0
2022-01-27;10151;5.0
2022-01-27;10133;5.0
2022-01-27;10120;4.0
2022-01-27;10109;3.0
2022-01-27;10178;1.0
2022-01-27;10212;7.0
2022-01-27;10175;5.0
2022-01-27;10124;1.0
2022-01-27;10177;2.0
2022-01-27;10150;18.0
2022-01-27;10171;2.0
2022-01-28;10110;4.0
2022-01-28;10145;1.0
2022-01-28;10182;2.0
2022-01-28;10112;6.0
2022-01-28;10172;2.0
2022-01-28;10191;1.0
2022-01-28;10126;13.0
2022-01-28;10167;2.0
2022-01-28;10156;2.0
2022-01-28;10180;2.0
2022-01-28;10192;1.0
2022-01-28;10128;1.0
2022-01-28;10157;4.0
2022-01-28;10161;4.0
2022-01-28;10144;2.0
2022-01-28;10143;5.0
2022-01-28;10123;1.0
2022-01-28;10130;1.0
2022-01-28;10153;1.0
2022-01-28;10125;3.0
2022-01-28;10134;5.0
2022-01-28;10207;1.0
2022-01-28;10127;3.0
2022-01-28;10160;1.0
2022-01-28;10101;2.0
2022-01-28;10102;3.0
2022-01-28;10106;15.0
2022-01-28;10113;15.0
2022-01-28;10111;1.0
2022-01-28;10135;3.0
2022-01-28;10117;4.0
2022-01-28;10118;3.0
2022-01-28;10104;2.0
2022-01-28;10168;2.0
2022-01-28;10146;1.0
2022-01-28;10186;3.0
2022-01-28;10184;1.0
2022-01-28;10142;2.0
2022-01-28;10173;1.0
2022-01-28;10189;36.0
2022-01-28;10132;2.0
2022-01-28;10158;1.0
2022-01-28;10197;1.0
2022-01-28;10201;2.0
2022-01-28;10103;1.0
2022-01-28;10165;1.0
2022-01-28;10174;1.0
2022-01-28;10220;4.0
2022-01-28;10218;1.0
2022-01-28;10211;7.0
2022-01-28;10213;2.0
2022-01-28;10163;1.0
2022-01-28;10164;2.0
2022-01-28;10100;4.0
2022-01-28;10108;1.0
2022-01-28;10107;119.0
2022-01-28;10140;32.0
2022-01-28;10170;11.0
2022-01-28;10119;8.0
2022-01-28;10190;3.0
2022-01-28;10151;4.0
2022-01-28;10133;29.0
2022-01-28;10120;8.0
2022-01-28;10178;1.0
2022-01-28;10212;10.0
2022-01-28;10175;2.0
2022-01-28;10216;5.0
2022-01-28;10124;3.0
2022-01-28;10177;2.0
2022-01-28;10150;6.0
2022-01-28;10171;6.0
2022-01-29;10149;1.0
2022-01-29;10110;14.0
2022-01-29;10145;2.0
2022-01-29;10182;1.0
2022-01-29;10112;2.0
2022-01-29;10166;5.0
2022-01-29;10210;4.0
2022-01-29;10217;2.0
2022-01-29;10194;1.0
2022-01-29;10172;2.0
2022-01-29;10191;4.0
2022-01-29;10126;20.0
2022-01-29;10167;4.0
2022-01-29;10156;2.0
2022-01-29;10180;5.0
2022-01-29;10141;1.0
2022-01-29;10129;13.0
2022-01-29;10157;6.0
2022-01-29;10161;6.0
2022-01-29;10144;5.0
2022-01-29;10143;2.0
2022-01-29;10123;6.0
2022-01-29;10162;2.0
2022-01-29;10153;1.0
2022-01-29;10207;2.0
2022-01-29;10127;8.0
2022-01-29;10139;3.0
2022-01-29;10188;7.0
2022-01-29;10160;5.0
2022-01-29;10101;5.0
2022-01-29;10102;9.0
2022-01-29;10106;26.0
2022-01-29;10113;14.0
2022-01-29;10135;7.0
2022-01-29;10117;14.0
2022-01-29;10136;4.0
2022-01-29;10118;3.0
2022-01-29;10104;9.0
2022-01-29;10105;1.0
2022-01-29;10168;1.0
2022-01-29;10146;2.0
2022-01-29;10152;1.0
2022-01-29;10186;6.0
2022-01-29;10142;1.0
2022-01-29;10173;3.0
2022-01-29;10189;38.0
2022-01-29;10122;4.0
2022-01-29;10132;5.0
2022-01-29;10131;2.0
2022-01-29;10197;3.0
2022-01-29;10201;1.0
2022-01-29;10202;2.0
2022-01-29;10116;2.0
2022-01-29;10103;3.0
2022-01-29;10165;4.0
2022-01-29;10174;1.0
2022-01-29;10220;5.0
2022-01-29;10211;13.0
2022-01-29;10209;2.0
2022-01-29;10213;5.0
2022-01-29;10164;1.0
2022-01-29;10100;34.0
2022-01-29;10108;1.0
2022-01-29;10107;206.0
2022-01-29;10140;62.0
2022-01-29;10170;10.0
2022-01-29;10119;30.0
2022-01-29;10190;2.0
2022-01-29;10151;15.0
2022-01-29;10133;12.0
2022-01-29;10120;4.0
2022-01-29;10109;5.0
2022-01-29;10178;6.0
2022-01-29;10212;13.0
2022-01-29;10175;4.0
2022-01-29;10124;7.0
2022-01-29;10177;8.0
2022-01-29;10150;12.0
2022-01-29;10171;5.0
2022-01-30;10110;6.0
2022-01-30;10193;1.0
2022-01-30;10145;4.0
2022-01-30;10182;3.0
2022-01-30;10112;3.0
2022-01-30;10166;6.0
2022-01-30;10210;2.0
2022-01-30;10194;1.0
2022-01-30;10172;2.0
2022-01-30;10191;1.0
2022-01-30;10126;13.0
2022-01-30;10167;2.0
2022-01-30;10156;2.0
2022-01-30;10179;3.0
2022-01-30;10181;2.0
2022-01-30;10180;3.0
2022-01-30;10141;1.0
2022-01-30;10129;8.0
2022-01-30;10128;1.0
2022-01-30;10157;1.0
2022-01-30;10161;1.0
2022-01-30;10144;4.0
2022-01-30;10123;1.0
2022-01-30;10130;1.0
2022-01-30;10199;2.0
2022-01-30;10208;2.0
2022-01-30;10203;2.0
2022-01-30;10207;2.0
2022-01-30;10127;7.0
2022-01-30;10139;1.0
2022-01-30;10188;2.0
2022-01-30;10114;3.0
2022-01-30;10160;6.0
2022-01-30;10101;4.0
2022-01-30;10102;8.0
2022-01-30;10106;7.0
2022-01-30;10113;10.0
2022-01-30;10111;1.0
2022-01-30;10135;3.0
2022-01-30;10117;3.0
2022-01-30;10104;2.0
2022-01-30;10146;3.0
2022-01-30;10186;4.0
2022-01-30;10189;15.0
2022-01-30;10122;2.0
2022-01-30;10132;1.0
2022-01-30;10158;2.0
2022-01-30;10131;2.0
2022-01-30;10198;1.0
2022-01-30;10197;1.0
2022-01-30;10202;3.0
2022-01-30;10115;1.0
2022-01-30;10103;6.0
2022-01-30;10165;4.0
2022-01-30;10220;4.0
2022-01-30;10218;2.0
2022-01-30;10219;3.0
2022-01-30;10211;13.0
2022-01-30;10209;1.0
2022-01-30;10100;8.0
2022-01-30;10108;4.0
2022-01-30;10107;70.0
2022-01-30;10140;35.0
2022-01-30;10170;2.0
2022-01-30;10119;3.0
2022-01-30;10190;2.0
2022-01-30;10151;5.0
2022-01-30;10133;12.0
2022-01-30;10120;14.0
2022-01-30;10109;3.0
2022-01-30;10178;1.0
2022-01-30;10212;8.0
2022-01-30;10175;1.0
2022-01-30;10124;1.0
2022-01-30;10177;3.0
2022-01-30;10150;7.0
2022-01-31;10110;6.0
2022-01-31;10112;1.0
2022-01-31;10217;2.0
2022-01-31;10194;2.0
2022-01-31;10172;2.0
2022-01-31;10126;10.0
2022-01-31;10167;1.0
2022-01-31;10179;3.0
2022-01-31;10181;4.0
2022-01-31;10180;1.0
2022-01-31;10129;6.0
2022-01-31;10157;1.0
2022-01-31;10144;1.0
2022-01-31;10123;1.0
2022-01-31;10208;1.0
2022-01-31;10127;1.0
2022-01-31;10188;2.0
2022-01-31;10114;3.0
2022-01-31;10101;4.0
2022-01-31;10102;1.0
2022-01-31;10106;9.0
2022-01-31;10113;10.0
2022-01-31;10135;1.0
2022-01-31;10117;6.0
2022-01-31;10136;1.0
2022-01-31;10118;3.0
2022-01-31;10104;4.0
2022-01-31;10186;4.0
2022-01-31;10173;2.0
2022-01-31;10189;15.0
2022-01-31;10201;3.0
2022-01-31;10202;1.0
2022-01-31;10103;4.0
2022-01-31;10174;1.0
2022-01-31;10220;2.0
2022-01-31;10218;1.0
2022-01-31;10219;1.0
2022-01-31;10211;9.0
2022-01-31;10164;1.0
2022-01-31;10100;18.0
2022-01-31;10107;66.0
2022-01-31;10140;37.0
2022-01-31;10170;14.0
2022-01-31;10119;10.0
2022-01-31;10121;2.0
2022-01-31;10190;2.0
2022-01-31;10151;5.0
2022-01-31;10133;20.0
2022-01-31;10120;2.0
2022-01-31;10109;3.0
2022-01-31;10178;1.0
2022-01-31;10212;14.0
2022-01-31;10175;1.0
2022-01-31;10124;2.0
2022-01-31;10150;9.0
2022-01-31;10171;2.0
2022-02-01;10149;1.0
2022-02-01;10110;11.0
2022-02-01;10193;1.0
2022-02-01;10166;3.0
2022-02-01;10217;2.0
2022-02-01;10172;3.0
2022-02-01;10191;1.0
2022-02-01;10126;4.0
2022-02-01;10167;4.0
2022-02-01;10180;2.0
2022-02-01;10129;5.0
2022-02-01;10192;3.0
2022-02-01;10157;2.0
2022-02-01;10161;5.0
2022-02-01;10144;1.0
2022-02-01;10123;2.0
2022-02-01;10134;1.0
2022-02-01;10207;3.0
2022-02-01;10204;1.0
2022-02-01;10127;2.0
2022-02-01;10139;1.0
2022-02-01;10188;4.0
2022-02-01;10114;1.0
2022-02-01;10101;4.0
2022-02-01;10102;3.0
2022-02-01;10106;11.0
2022-02-01;10113;4.0
2022-02-01;10135;2.0
2022-02-01;10117;2.0
2022-02-01;10118;1.0
2022-02-01;10104;6.0
2022-02-01;10168;2.0
2022-02-01;10146;1.0
2022-02-01;10152;1.0
2022-02-01;10186;1.0
2022-02-01;10142;1.0
2022-02-01;10189;5.0
2022-02-01;10122;7.0
2022-02-01;10132;3.0
2022-02-01;10158;1.0
2022-02-01;10202;1.0
2022-02-01;10116;1.0
2022-02-01;10103;1.0
2022-02-01;10220;2.0
2022-02-01;10219;2.0
2022-02-01;10211;11.0
2022-02-01;10213;1.0
2022-02-01;10100;5.0
2022-02-01;10108;4.0
2022-02-01;10107;54.0
2022-02-01;10140;26.0
2022-02-01;10170;4.0
2022-02-01;10119;9.0
2022-02-01;10190;3.0
2022-02-01;10151;5.0
2022-02-01;10133;9.0
2022-02-01;10120;3.0
2022-02-01;10109;4.0
2022-02-01;10178;2.0
2022-02-01;10212;13.0
2022-02-01;10175;2.0
2022-02-01;10124;1.0
2022-02-01;10177;3.0
2022-02-01;10150;6.0
2022-02-01;10171;4.0
2022-02-02;10149;4.0
2022-02-02;10110;9.0
2022-02-02;10193;1.0
2022-02-02;10112;1.0
2022-02-02;10166;2.0
2022-02-02;10172;2.0
2022-02-02;10191;2.0
2022-02-02;10126;5.0
2022-02-02;10167;4.0
2022-02-02;10156;2.0
2022-02-02;10179;4.0
2022-02-02;10181;1.0
2022-02-02;10180;4.0
2022-02-02;10129;1.0
2022-02-02;10192;2.0
2022-02-02;10195;2.0
2022-02-02;10128;1.0
2022-02-02;10157;2.0
